dataset,model,repeat,MAPE,MAE,RMSE
lrzip/uiq2-16.bin,RandomForest,18,193.83574826276316,33.658808620689655,49.964360905875566
lrzip/uiq2-16.bin,GaussianProcess,18,160.16924169932,32.04265361680062,47.01550806863115
lrzip/uiq2-16.bin,LinearRegression,19,170.85518076764598,32.43267305685629,47.55925591282529
lrzip/uiq2-16.bin,RandomForest,19,169.50348416940832,32.68630172413793,48.04667930819625
lrzip/uiq2-16.bin,GaussianProcess,19,156.1179950762169,31.182689914441273,46.01524892050615
lrzip/uiq2-16.bin,LinearRegression,20,130.85426367150325,31.59285961538031,51.98169369898307
lrzip/uiq2-16.bin,RandomForest,20,118.10636708233304,30.985872413793103,52.89397466125204
lrzip/uiq2-16.bin,GaussianProcess,20,174.91071073606597,34.061105781695616,49.84568395947606
lrzip/uiq2-16.bin,LinearRegression,21,166.66105351988548,33.271440264292835,50.57175983643236
lrzip/uiq2-16.bin,RandomForest,21,187.14559948652462,35.79206034482758,54.16848943166542
lrzip/uiq2-16.bin,GaussianProcess,21,153.28964868410765,31.996842105263156,48.512263812700695
lrzip/uiq2-16.bin,LinearRegression,22,134.51679881877615,28.768379803874936,47.06900376017679
lrzip/uiq2-16.bin,RandomForest,22,130.25464482324054,29.016881034482758,49.36178571924775
lrzip/uiq2-16.bin,GaussianProcess,22,154.59960430913569,29.988177339901473,44.89005449028593
lrzip/uiq2-16.bin,LinearRegression,23,200.8942445907333,28.835105404799183,44.21205933647934
lrzip/uiq2-16.bin,RandomForest,23,184.40062129547755,28.493550000000003,46.24145381386146
lrzip/uiq2-16.bin,GaussianProcess,23,196.04259150051035,29.444927404718698,42.658530874332456
lrzip/uiq2-16.bin,LinearRegression,24,192.92014787551267,32.49654582593021,49.15903834405034
lrzip/uiq2-16.bin,RandomForest,24,209.23770683324693,32.92170344827587,48.5178789921001
lrzip/uiq2-16.bin,GaussianProcess,24,190.09417137890696,31.08212341197822,45.0119449678516
lrzip/uiq2-16.bin,LinearRegression,25,156.7204347533774,33.1071547092895,50.55116302752549
lrzip/uiq2-16.bin,RandomForest,25,158.89866236303,33.54632413793104,53.01099749752322
lrzip/uiq2-16.bin,GaussianProcess,25,157.7987824296401,32.9377352864921,49.98485997175551
lrzip/uiq2-16.bin,LinearRegression,26,183.7179400775186,28.044113281147744,40.48824518944095
lrzip/uiq2-16.bin,RandomForest,26,209.29269364243828,30.290517241379312,44.62191688098404
lrzip/uiq2-16.bin,GaussianProcess,26,190.2930295345605,28.300533089431298,39.3318456948702
lrzip/uiq2-16.bin,LinearRegression,27,182.17234295372288,28.382802342905517,41.996062955248824
lrzip/uiq2-16.bin,RandomForest,27,221.95884808495444,31.536781034482754,45.64133248918624
lrzip/uiq2-16.bin,GaussianProcess,27,191.42010651273065,29.29778325123153,39.80761757969702
lrzip/uiq2-16.bin,LinearRegression,28,250.04974441426717,28.83226026169839,37.525047704749326
lrzip/uiq2-16.bin,RandomForest,28,286.0016687471595,31.729979310344824,41.8461362988846
lrzip/uiq2-16.bin,GaussianProcess,28,238.14978892388424,28.023049122707853,35.29300239285799
lrzip/uiq2-16.bin,LinearRegression,29,229.64310146318104,29.8998571041166,44.84389105683382
lrzip/uiq2-16.bin,RandomForest,29,229.42387328947942,31.185275862068966,48.32677321943561
lrzip/uiq2-16.bin,GaussianProcess,29,241.36896460368425,31.170068706248376,44.15344749672979
lrzip/uiq2-4.bin,LinearRegression,0,141.7345205497897,8.258737144556926,12.116995376501093
lrzip/uiq2-4.bin,RandomForest,0,158.17180225261725,8.889451724137931,12.752054068780582
lrzip/uiq2-4.bin,GaussianProcess,0,133.84871247153305,7.99899094422125,12.105633667214258
lrzip/uiq2-4.bin,LinearRegression,1,116.85107933164556,6.602711298549051,10.51668338947628
lrzip/uiq2-4.bin,RandomForest,1,126.71204758748166,7.2616689655172415,11.222716363912419
lrzip/uiq2-4.bin,GaussianProcess,1,136.33951775212236,6.855105270203668,9.907362915057693
lrzip/uiq2-4.bin,LinearRegression,2,117.62025094745643,6.790496914640034,10.640241112507477
lrzip/uiq2-4.bin,RandomForest,2,98.75067008856962,6.628570689655172,10.872380664000456
lrzip/uiq2-4.bin,GaussianProcess,2,125.25056799948632,7.0395190562613426,10.47057243147181
lrzip/uiq2-4.bin,LinearRegression,3,111.77043161083819,7.6654960850556995,11.73492764429356
lrzip/uiq2-4.bin,RandomForest,3,117.18124582285093,7.639586206896549,12.281222101451156
lrzip/uiq2-4.bin,GaussianProcess,3,112.51498349101685,7.410482240082965,11.473149065697006
lrzip/uiq2-4.bin,LinearRegression,4,101.68575715891679,8.66035687525687,13.028425825482627
lrzip/uiq2-4.bin,RandomForest,4,95.35116688939144,8.76878448275862,13.655921806087113
lrzip/uiq2-4.bin,GaussianProcess,4,94.22902850304578,8.395298159191082,13.19385984879638
lrzip/uiq2-4.bin,LinearRegression,5,113.40835774269134,8.885378873983443,13.447760192453798
lrzip/uiq2-4.bin,RandomForest,5,125.05129890731865,9.495556896551722,14.133736329002272
lrzip/uiq2-4.bin,GaussianProcess,5,111.51823583525355,8.794337568058076,13.54608838329751
lrzip/uiq2-4.bin,LinearRegression,6,152.3217158597208,6.726916242528833,9.565259034311817
lrzip/uiq2-4.bin,RandomForest,6,172.3186358170276,7.414851724137931,10.78929967687095
lrzip/uiq2-4.bin,GaussianProcess,6,150.62718621009154,6.736646357272493,9.251888610407319
lrzip/uiq2-4.bin,LinearRegression,7,142.82381694939087,5.869050892219494,7.92202690658528
lrzip/uiq2-4.bin,RandomForest,7,162.29927137453444,6.882053448275862,9.39983575752514
lrzip/uiq2-4.bin,GaussianProcess,7,145.39523225566063,6.094145709100337,7.717407264477784
lrzip/uiq2-4.bin,LinearRegression,8,107.20249613440235,7.3440912963684974,11.766993789472682
lrzip/uiq2-4.bin,RandomForest,8,108.42117348216517,7.22595172413793,11.774019598602504
lrzip/uiq2-4.bin,GaussianProcess,8,104.75419391918928,7.219710915219082,11.195427327026525
lrzip/uiq2-4.bin,LinearRegression,9,94.28115366588997,7.016017386707682,11.27941599044329
lrzip/uiq2-4.bin,RandomForest,9,93.44662194590796,7.078918965517241,11.650666474224582
lrzip/uiq2-4.bin,GaussianProcess,9,108.55986519184913,7.252175265750583,11.241924208619956
lrzip/uiq2-4.bin,LinearRegression,10,159.5344057530502,6.343345259133004,8.60830952745512
lrzip/uiq2-4.bin,RandomForest,10,154.62590944476315,6.293989655172412,9.177211600217811
lrzip/uiq2-4.bin,GaussianProcess,10,170.98392099703923,6.608778843660875,8.76969564478097
lrzip/uiq2-4.bin,LinearRegression,11,125.74847934507373,6.7840599303937035,10.451676587011518
lrzip/uiq2-4.bin,RandomForest,11,130.70265829762445,6.900494827586207,10.988771266702049
lrzip/uiq2-4.bin,GaussianProcess,11,135.62757091176897,7.122420840010434,10.454259763547094
lrzip/uiq2-4.bin,LinearRegression,12,89.27389213588434,6.055776329286317,10.043441932920956
lrzip/uiq2-4.bin,RandomForest,12,88.09644567780023,6.517532758620689,10.791972784843052
lrzip/uiq2-4.bin,GaussianProcess,12,117.11526850171865,6.958590873736064,10.474238519008292
lrzip/uiq2-4.bin,LinearRegression,13,134.11448730811344,6.598462801629146,9.534450585951989
lrzip/uiq2-4.bin,RandomForest,13,156.3130896689519,7.3611465517241355,10.1400161338629
lrzip/uiq2-4.bin,GaussianProcess,13,145.1044429670047,6.44814882032668,8.501352475095782
lrzip/uiq2-4.bin,LinearRegression,14,161.3876100791259,7.8842167029697645,11.03277652502283
lrzip/uiq2-4.bin,RandomForest,14,153.4454284769772,7.305112931034483,10.819459399668617
lrzip/uiq2-4.bin,GaussianProcess,14,142.25792640009564,7.041301529686287,10.166779832668142
lrzip/uiq2-4.bin,LinearRegression,15,108.6028338451745,6.081532594045467,9.664520964973647
lrzip/uiq2-4.bin,RandomForest,15,146.72513030411494,7.421251724137932,10.595685146420166
lrzip/uiq2-4.bin,GaussianProcess,15,126.31499549819188,6.6691223749027735,9.935554315062955
lrzip/uiq2-4.bin,LinearRegression,16,112.03292905121577,7.635154563062398,12.266480365927203
lrzip/uiq2-4.bin,RandomForest,16,104.67973500205221,7.7164775862068975,12.546501127179258
lrzip/uiq2-4.bin,GaussianProcess,16,123.72733263619062,7.708054187192119,11.851295268559284
lrzip/uiq2-4.bin,LinearRegression,17,110.79515331882854,7.791858526298181,11.832360871784317
lrzip/uiq2-4.bin,RandomForest,17,118.16899636942759,7.778574137931034,11.874949068689325
lrzip/uiq2-4.bin,GaussianProcess,17,119.95524594183809,7.268097429184794,10.839180670189307
lrzip/uiq2-4.bin,LinearRegression,18,108.82885009547113,7.886275929020204,12.533495216533897
lrzip/uiq2-4.bin,RandomForest,18,134.33027566117698,8.481524137931036,13.10523002146537
lrzip/uiq2-4.bin,GaussianProcess,18,115.59310067546382,7.954187192118227,12.441096273858896
lrzip/uiq2-4.bin,LinearRegression,19,110.95242256551245,7.936491054332648,12.557046080233157
lrzip/uiq2-4.bin,RandomForest,19,112.74968417437205,8.144820689655171,12.519799217487748
lrzip/uiq2-4.bin,GaussianProcess,19,101.38127478652892,7.499113300492611,12.12915792590546
lrzip/uiq2-4.bin,LinearRegression,20,106.07411696791706,7.699066258076937,12.553464855729809
lrzip/uiq2-4.bin,RandomForest,20,99.06280042562658,7.65026896551724,12.771201872235022
lrzip/uiq2-4.bin,GaussianProcess,20,136.72417106107721,8.209976665802436,12.086784842755579
lrzip/uiq2-4.bin,LinearRegression,21,117.45148442868256,8.388193082907303,13.297083626866373
lrzip/uiq2-4.bin,RandomForest,21,133.59021283825692,9.13811724137931,13.914741876674634
lrzip/uiq2-4.bin,GaussianProcess,21,106.00203572152789,7.926279491833031,12.79260570158261
lrzip/uiq2-4.bin,LinearRegression,22,86.16764448576916,7.059427158380756,12.066680579294012
lrzip/uiq2-4.bin,RandomForest,22,82.0470882555021,6.994617241379311,12.524452278105887
lrzip/uiq2-4.bin,GaussianProcess,22,95.04248087117556,7.060197044334975,11.575041107321033
lrzip/uiq2-4.bin,LinearRegression,23,129.74193845212264,6.5004597741498955,9.843641355942506
lrzip/uiq2-4.bin,RandomForest,23,110.84544243715726,6.309647413793102,10.237043933875384
lrzip/uiq2-4.bin,GaussianProcess,23,127.09454021756824,6.608711433756804,9.488845350578964
lrzip/uiq2-4.bin,LinearRegression,24,149.4212052912615,8.150661567119156,12.103936378351321
lrzip/uiq2-4.bin,RandomForest,24,154.6201143425127,8.08085689655172,12.098400938432684
lrzip/uiq2-4.bin,GaussianProcess,24,139.43806061851708,7.572797355435991,11.23098614986767
lrzip/uiq2-4.bin,LinearRegression,25,99.85894635670451,7.858186289820088,12.542625638688964
lrzip/uiq2-4.bin,RandomForest,25,98.63177725229455,7.970705172413795,13.136409809755007
lrzip/uiq2-4.bin,GaussianProcess,25,103.9797272332122,7.793021778584391,12.374729418585586
lrzip/uiq2-4.bin,LinearRegression,26,126.53991701756394,6.727204600300277,9.879827331699156
lrzip/uiq2-4.bin,RandomForest,26,140.21924041030815,7.320658620689653,10.786201127606159
lrzip/uiq2-4.bin,GaussianProcess,26,125.64529824130351,6.5730341378528765,9.511019920880862
lrzip/uiq2-4.bin,LinearRegression,27,117.68400784163848,6.630312754950154,10.17434761414162
lrzip/uiq2-4.bin,RandomForest,27,149.58200081903158,7.62416551724138,11.118847083280679
lrzip/uiq2-4.bin,GaussianProcess,27,123.73040624336342,6.747093596059113,9.536256904415694
lrzip/uiq2-4.bin,LinearRegression,28,152.9991784649384,6.58278249315761,8.747165468228875
lrzip/uiq2-4.bin,RandomForest,28,184.7074850491948,7.564868965517241,10.10910077313404
lrzip/uiq2-4.bin,GaussianProcess,28,145.0595089521167,6.318913663469018,8.106163113415752
lrzip/uiq2-4.bin,LinearRegression,29,161.8775805100993,7.259066634397026,10.308352649383888
lrzip/uiq2-4.bin,RandomForest,29,159.88777379158736,7.444634482758621,10.887711021875171
lrzip/uiq2-4.bin,GaussianProcess,29,171.45626829956925,7.563991444127564,10.195721025764644
lrzip/uiq2-8.bin,LinearRegression,0,155.30730793051484,16.506108273363488,24.909917380472475
lrzip/uiq2-8.bin,RandomForest,0,164.81515215201154,17.384941379310344,25.729051460831933
lrzip/uiq2-8.bin,GaussianProcess,0,152.5377635777033,16.512787140264454,24.85390759648249
lrzip/uiq2-8.bin,LinearRegression,1,139.3022604072119,14.024338832433259,22.182235829854424
lrzip/uiq2-8.bin,RandomForest,1,149.4216300896973,15.29371896551724,23.4382446098583
lrzip/uiq2-8.bin,GaussianProcess,1,162.7036197156756,14.792997669961709,21.13448104731118
lrzip/uiq2-8.bin,LinearRegression,2,139.03706126034004,14.004926049458689,20.982155308142357
lrzip/uiq2-8.bin,RandomForest,2,113.96305338961842,13.52221551724138,21.346054775535745
lrzip/uiq2-8.bin,GaussianProcess,2,148.01983923209363,14.79892144153487,20.758059187298752
lrzip/uiq2-8.bin,LinearRegression,3,139.7040686022821,15.340944180192865,21.94618507559217
lrzip/uiq2-8.bin,RandomForest,3,131.2013426250219,14.82600344827586,23.141790051013174
lrzip/uiq2-8.bin,GaussianProcess,3,137.52133624680735,15.01732953072336,21.39880333950414
lrzip/uiq2-8.bin,LinearRegression,4,120.37341897570231,17.67967147545504,26.004614863735615
lrzip/uiq2-8.bin,RandomForest,4,110.0490916985652,17.59007068965517,27.138508039750832
lrzip/uiq2-8.bin,GaussianProcess,4,114.5713780462315,17.595387606948403,26.51347644552759
lrzip/uiq2-8.bin,LinearRegression,5,115.14069950477361,17.711137559363646,26.729751923914026
lrzip/uiq2-8.bin,RandomForest,5,129.60971108366007,18.798987931034482,28.019343414231802
lrzip/uiq2-8.bin,GaussianProcess,5,118.84872405598685,18.032565465387606,27.141653330788166
lrzip/uiq2-8.bin,LinearRegression,6,181.4842560013701,14.020592446215815,20.296200602460072
lrzip/uiq2-8.bin,RandomForest,6,198.58712669443764,14.879789655172413,22.20143838317068
lrzip/uiq2-8.bin,GaussianProcess,6,182.61819991401453,14.310232045631322,19.809073926334356
lrzip/uiq2-8.bin,LinearRegression,7,176.85564919160066,12.285633455787211,15.529941070679339
lrzip/uiq2-8.bin,RandomForest,7,189.23651748015578,13.545110344827583,18.198214979696257
lrzip/uiq2-8.bin,GaussianProcess,7,180.30210405860382,12.884458128078816,15.356118500605698
lrzip/uiq2-8.bin,LinearRegression,8,130.3721588964519,15.114946277084808,23.470054214068494
lrzip/uiq2-8.bin,RandomForest,8,146.9891835334559,15.621696551724138,23.89358403136275
lrzip/uiq2-8.bin,GaussianProcess,8,130.61242793882704,15.25307752138968,22.37520584863105
lrzip/uiq2-8.bin,LinearRegression,9,115.18546481966068,14.756487688221759,23.15696726245319
lrzip/uiq2-8.bin,RandomForest,9,111.559692826503,14.60777068965517,23.779057012091762
lrzip/uiq2-8.bin,GaussianProcess,9,131.7493775821668,15.353739953331605,22.95634468175174
lrzip/uiq2-8.bin,LinearRegression,10,193.14797064434472,12.854983653393575,17.03171785979859
lrzip/uiq2-8.bin,RandomForest,10,186.560789219702,12.341865517241377,17.84432320493184
lrzip/uiq2-8.bin,GaussianProcess,10,208.380946224072,13.578016593207154,17.329498459036675
lrzip/uiq2-8.bin,LinearRegression,11,147.71445439178115,13.585953164263692,19.679532682438712
lrzip/uiq2-8.bin,RandomForest,11,154.18684089959697,13.791455172413793,20.788913109047268
lrzip/uiq2-8.bin,GaussianProcess,11,164.40957599748378,14.499048654447028,19.551275629433025
lrzip/uiq2-8.bin,LinearRegression,12,106.13775075509571,12.89686649928969,20.398660158882613
lrzip/uiq2-8.bin,RandomForest,12,100.407815664601,13.408594827586207,22.020530585040955
lrzip/uiq2-8.bin,GaussianProcess,12,135.8649830153334,14.619001814882033,21.20987838332502
lrzip/uiq2-8.bin,LinearRegression,13,162.13274562117255,14.097316035381864,21.07433358290953
lrzip/uiq2-8.bin,RandomForest,13,199.11799772765747,16.029491379310343,22.513463290283237
lrzip/uiq2-8.bin,GaussianProcess,13,175.57121368364022,14.032166191340417,18.733556144631375
lrzip/uiq2-8.bin,LinearRegression,14,197.7110842739317,16.054464217039204,21.664629892871094
lrzip/uiq2-8.bin,RandomForest,14,188.613458065206,15.348477586206894,21.862998075527454
lrzip/uiq2-8.bin,GaussianProcess,14,168.6828827046976,14.459599429608504,19.952910174962593
lrzip/uiq2-8.bin,LinearRegression,15,140.29685383858256,12.966207084077128,18.824955575897118
lrzip/uiq2-8.bin,RandomForest,15,181.58170758690235,15.196325862068969,20.84479505909544
lrzip/uiq2-8.bin,GaussianProcess,15,155.93374915995358,14.067245268343273,19.413879472471532
lrzip/uiq2-8.bin,LinearRegression,16,126.9302631168497,15.388473686354557,24.114932833862486
lrzip/uiq2-8.bin,RandomForest,16,126.90529216820991,16.120649999999998,25.45748353228141
lrzip/uiq2-8.bin,GaussianProcess,16,144.56854905299684,15.984557946590614,23.590529106668367
lrzip/uiq2-8.bin,LinearRegression,17,139.13227474788383,16.390728162920258,24.27245453736438
lrzip/uiq2-8.bin,RandomForest,17,146.5957152295667,16.370643103448277,24.58406739321853
lrzip/uiq2-8.bin,GaussianProcess,17,145.4889358757994,15.388067935114027,21.990440101575256
lrzip/uiq2-8.bin,LinearRegression,18,131.79914259297044,15.90892096142059,23.96768096140313
lrzip/uiq2-8.bin,RandomForest,18,158.25281084894038,16.59321724137931,24.917703580552438
lrzip/uiq2-8.bin,GaussianProcess,18,134.9040355930123,16.0864752398237,23.64886728496314
lrzip/uiq2-8.bin,LinearRegression,19,135.68570494460985,16.163632759726788,24.2501314375074
lrzip/uiq2-8.bin,RandomForest,19,135.08011039633047,16.384436206896552,24.68179793346603
lrzip/uiq2-8.bin,GaussianProcess,19,124.78705360723626,15.64715193155302,23.739187555015484
lrzip/uiq2-8.bin,LinearRegression,20,113.11301017195564,15.68685781995577,25.640009652221742
lrzip/uiq2-8.bin,RandomForest,20,100.00156758734524,15.303025862068964,25.951787408334972
lrzip/uiq2-8.bin,GaussianProcess,20,145.79935720998847,16.73075992033011,24.508359139739298
lrzip/uiq2-8.bin,LinearRegression,21,133.39861160040218,16.831595982307846,26.22473468106925
lrzip/uiq2-8.bin,RandomForest,21,151.59209459007732,18.295353448275865,27.82445815953828
lrzip/uiq2-8.bin,GaussianProcess,21,124.10058882819462,16.315784288306975,25.373673787100795
lrzip/uiq2-8.bin,LinearRegression,22,106.56579146961175,14.876625300516974,25.00677071138889
lrzip/uiq2-8.bin,RandomForest,22,102.08576113938561,14.915577586206899,26.032119955073668
lrzip/uiq2-8.bin,GaussianProcess,22,120.69882061433678,15.3528078817734,24.156450900929354
lrzip/uiq2-8.bin,LinearRegression,23,163.3928035219109,13.722111423202849,19.858376062712548
lrzip/uiq2-8.bin,RandomForest,23,147.20693037900836,13.519312068965514,20.733362888071202
lrzip/uiq2-8.bin,GaussianProcess,23,159.52006236510982,13.970490018148817,19.112125222925982
lrzip/uiq2-8.bin,LinearRegression,24,168.9390536761798,16.677177327723463,24.652314125804097
lrzip/uiq2-8.bin,RandomForest,24,176.67440245758564,16.69380172413793,24.75086035363912
lrzip/uiq2-8.bin,GaussianProcess,24,160.90701181648024,15.763447231341281,22.62402498313522
lrzip/uiq2-8.bin,LinearRegression,25,124.51123285831747,15.75931754074713,23.73275520768019
lrzip/uiq2-8.bin,RandomForest,25,129.94988589350757,16.345172413793104,25.270491351362963
lrzip/uiq2-8.bin,GaussianProcess,25,129.5860041884438,15.914394607207672,23.596739436894413
lrzip/uiq2-8.bin,LinearRegression,26,149.59943314597416,13.969480723728866,19.912541671984247
lrzip/uiq2-8.bin,RandomForest,26,165.8475082516163,14.979029310344826,22.00051733703253
lrzip/uiq2-8.bin,GaussianProcess,26,154.23650807722709,14.04841266471669,19.174150971516944
lrzip/uiq2-8.bin,LinearRegression,27,149.30631188302405,14.130681966308144,20.715360382292047
lrzip/uiq2-8.bin,RandomForest,27,184.97322525406886,15.996320689655173,22.79107894275362
lrzip/uiq2-8.bin,GaussianProcess,27,152.95167239931374,14.381108374384235,19.350747082469162
lrzip/uiq2-8.bin,LinearRegression,28,202.05820553409634,14.398477242307377,18.15065709645077
lrzip/uiq2-8.bin,RandomForest,28,234.25706374249867,15.994622413793103,20.46842766505241
lrzip/uiq2-8.bin,GaussianProcess,28,183.1200363848164,13.526563391236715,16.72211551438715
lrzip/uiq2-8.bin,LinearRegression,29,186.10505143452176,14.888043547323345,21.41299876455159
lrzip/uiq2-8.bin,RandomForest,29,175.57015388747718,15.007834482758621,22.675188107762498
lrzip/uiq2-8.bin,GaussianProcess,29,197.3504271816386,15.49705859476277,21.187958684958762
lrzip/vmlinux-5.10.tar,LinearRegression,0,87.86716245029132,5.431764213039374,7.983394167173021
lrzip/vmlinux-5.10.tar,RandomForest,0,96.90835324178695,5.847958620689655,8.271409389244543
lrzip/vmlinux-5.10.tar,GaussianProcess,0,86.21739544197075,5.280583354939071,7.951671644737671
lrzip/vmlinux-5.10.tar,LinearRegression,1,73.22661862935787,4.350202947378303,6.902356516342099
lrzip/vmlinux-5.10.tar,RandomForest,1,74.96780531464076,4.63928103448276,7.235926194308698
lrzip/vmlinux-5.10.tar,GaussianProcess,1,84.85182014983184,4.444637023593465,6.608002106371249
lrzip/vmlinux-5.10.tar,LinearRegression,2,72.99602805405476,4.325869332593937,6.545585147155985
lrzip/vmlinux-5.10.tar,RandomForest,2,64.60373553557186,4.274184482758621,6.65066076562944
lrzip/vmlinux-5.10.tar,GaussianProcess,2,80.60321705593158,4.504419237749546,6.511676783708603
lrzip/vmlinux-5.10.tar,LinearRegression,3,73.43793544216423,4.901366395008251,7.149055111776235
lrzip/vmlinux-5.10.tar,RandomForest,3,79.40825877262215,5.130406896551725,7.591906124446864
lrzip/vmlinux-5.10.tar,GaussianProcess,3,74.40613922129606,4.725824474980555,7.048229239733489
lrzip/vmlinux-5.10.tar,LinearRegression,4,68.6370017254311,5.768924178636894,8.615002327745735
lrzip/vmlinux-5.10.tar,RandomForest,4,69.44638173752318,6.057479310344828,9.055830569193034
lrzip/vmlinux-5.10.tar,GaussianProcess,4,63.756042004002225,5.560350012963443,8.755975657135634
lrzip/vmlinux-5.10.tar,LinearRegression,5,76.56316205145434,6.0049699882995435,8.718670548422285
lrzip/vmlinux-5.10.tar,RandomForest,5,87.02373825585342,6.492718965517242,9.230214488905819
lrzip/vmlinux-5.10.tar,GaussianProcess,5,79.40648164956534,6.011147264713507,8.794939965414514
lrzip/vmlinux-5.10.tar,LinearRegression,6,91.23809286582268,4.40740299013172,6.398975383123485
lrzip/vmlinux-5.10.tar,RandomForest,6,99.85394613379566,4.746517241379311,6.888024043246716
lrzip/vmlinux-5.10.tar,GaussianProcess,6,92.03883782586493,4.423260305937257,6.381942209032946
lrzip/vmlinux-5.10.tar,LinearRegression,7,88.68837554788593,3.8277775713440603,5.168267985477055
lrzip/vmlinux-5.10.tar,RandomForest,7,96.47596587467814,4.332539655172414,5.7855285358800845
lrzip/vmlinux-5.10.tar,GaussianProcess,7,88.62825665702462,3.858773287672268,4.97437431882475
lrzip/vmlinux-5.10.tar,LinearRegression,8,68.90317511908424,4.835150004055668,7.574357200378139
lrzip/vmlinux-5.10.tar,RandomForest,8,71.04473645342883,4.901851724137932,7.611891708735565
lrzip/vmlinux-5.10.tar,GaussianProcess,8,67.20802175071546,4.673720508166969,7.301147571454679
lrzip/vmlinux-5.10.tar,LinearRegression,9,62.656020223971865,4.647455751143667,7.379469243606699
lrzip/vmlinux-5.10.tar,RandomForest,9,61.99330082564749,4.688808620689655,7.613485515019636
lrzip/vmlinux-5.10.tar,GaussianProcess,9,70.6693968649147,4.720827067669173,7.3909577933241986
lrzip/vmlinux-5.10.tar,LinearRegression,10,98.14855603829017,4.1856700237827615,5.695197544272465
lrzip/vmlinux-5.10.tar,RandomForest,10,101.40618409370397,4.359315517241379,6.08916161681472
lrzip/vmlinux-5.10.tar,GaussianProcess,10,105.33456307637246,4.328217526575059,5.780484321026651
lrzip/vmlinux-5.10.tar,LinearRegression,11,78.25245525185878,4.338552051903371,6.589828080538299
lrzip/vmlinux-5.10.tar,RandomForest,11,84.0527251246308,4.542534482758621,6.869570002027683
lrzip/vmlinux-5.10.tar,GaussianProcess,11,85.59095894946093,4.558128078817734,6.6212688403050555
lrzip/vmlinux-5.10.tar,LinearRegression,12,56.022422699498584,3.903392819019051,6.449278861692726
lrzip/vmlinux-5.10.tar,RandomForest,12,62.18967195504359,4.443774137931035,7.012919061803994
lrzip/vmlinux-5.10.tar,GaussianProcess,12,73.9023244658577,4.486642468239564,6.77255430568695
lrzip/vmlinux-5.10.tar,LinearRegression,13,83.57428260777034,4.433493578014749,6.52969354907726
lrzip/vmlinux-5.10.tar,RandomForest,13,92.29015032395992,4.797558620689654,6.873086361759678
lrzip/vmlinux-5.10.tar,GaussianProcess,13,86.47996914684248,4.173826808400312,5.895695446790687
lrzip/vmlinux-5.10.tar,LinearRegression,14,102.04677248107068,5.119810247658777,6.800017089334121
lrzip/vmlinux-5.10.tar,RandomForest,14,98.91196368176219,4.872589655172414,6.793062730005745
lrzip/vmlinux-5.10.tar,GaussianProcess,14,90.46152654762817,4.4832097485092035,6.261690282506197
lrzip/vmlinux-5.10.tar,LinearRegression,15,70.44192389898882,3.970944752242838,6.040356094698997
lrzip/vmlinux-5.10.tar,RandomForest,15,92.15714234713563,4.8353189655172395,6.696657384446001
lrzip/vmlinux-5.10.tar,GaussianProcess,15,77.93368469051812,4.16674487943998,6.1837708744128355
lrzip/vmlinux-5.10.tar,LinearRegression,16,75.36394197494864,5.036611521468889,7.726246067512406
lrzip/vmlinux-5.10.tar,RandomForest,16,72.29938205616556,5.129010344827587,7.932459137206336
lrzip/vmlinux-5.10.tar,GaussianProcess,16,80.41192006189969,4.9726484244424105,7.449436339020977
lrzip/vmlinux-5.10.tar,LinearRegression,17,73.231132014398,5.087290234278216,7.625262398211095
lrzip/vmlinux-5.10.tar,RandomForest,17,76.69475230788001,5.117755172413793,7.623187461065859
lrzip/vmlinux-5.10.tar,GaussianProcess,17,77.07884865358916,4.764057528001599,7.029556664502969
lrzip/vmlinux-5.10.tar,LinearRegression,18,71.13003067143606,5.034182614938546,7.6201020232181795
lrzip/vmlinux-5.10.tar,RandomForest,18,82.87516571746782,5.316953448275862,7.8570028526391225
lrzip/vmlinux-5.10.tar,GaussianProcess,18,76.93357438537981,5.074814622763805,7.559375505512243
lrzip/vmlinux-5.10.tar,LinearRegression,19,70.64740622145213,4.89522867646226,7.482794336662835
lrzip/vmlinux-5.10.tar,RandomForest,19,72.08397244399534,4.979903448275861,7.460296017007589
lrzip/vmlinux-5.10.tar,GaussianProcess,19,66.5797581353462,4.62931812289344,7.234567852445228
lrzip/vmlinux-5.10.tar,LinearRegression,20,73.6737296281898,5.232252810076522,8.10675453281028
lrzip/vmlinux-5.10.tar,RandomForest,20,69.55934089421729,5.180339655172414,8.174504533366807
lrzip/vmlinux-5.10.tar,GaussianProcess,20,86.79056108618303,5.424141924395466,7.892195380500678
lrzip/vmlinux-5.10.tar,LinearRegression,21,78.80246173044286,5.445733724957406,8.264470506143855
lrzip/vmlinux-5.10.tar,RandomForest,21,89.25440772029043,5.974481034482759,8.750857154715838
lrzip/vmlinux-5.10.tar,GaussianProcess,21,70.90044010949354,5.0824747212859736,7.946784923968972
lrzip/vmlinux-5.10.tar,LinearRegression,22,56.481363223306026,4.594405398592484,7.661101739206559
lrzip/vmlinux-5.10.tar,RandomForest,22,55.406609915679574,4.667446551724138,7.895388255210585
lrzip/vmlinux-5.10.tar,GaussianProcess,22,59.52783853678021,4.4352540834845735,7.400080189018037
lrzip/vmlinux-5.10.tar,LinearRegression,23,78.81152558580071,4.278285476760285,6.643680579525612
lrzip/vmlinux-5.10.tar,RandomForest,23,78.14665533175831,4.407779310344828,6.851774573133189
